Comment;;;; Note 
Après avoir vu les critiques de la presse, j'ai décidé d'y aller avec mon épouse, et j'ai vraiment été déçu. Dans une salle d'une 30ène de personne au départ, nous nous sommes retrouvé à 4 à la fin du film, tout les autres spectateurs ayant quittés la salle pendant le visionnage.Je ne suis pas contre des films, sous forme de tranche de vie, et un enterrement n'est pas un plus mauvais prétexte qu'un mariage, par exemple, mais encore faut il qu'il y ai une finalité.Le film passe, lentement, très lentement, et on s'attend toujours à voir l'histoire décollée, soit par la découverte de cette fameuse Berthe, ou l'émancipation quelques part de notre rôle principal, Pharmacien pris entre sa femme et sa maitresse, une belle mère omniprésente, et malheureusement in finé, rien ne vient. Du coup c'est creux, ennuyeux car on ne comprend pas forcement l'intéret de tout ces plans fixes, c'est long moment sans texte.Pour résumé, je reprendrais ce que mon épouse me disait, *cela représente bien, ce que peut etre un enterrement en 2012*, et c'est peut etre ca le problème. On ne va pas au cinéma pour voir un film, qui pourrait etre au final un simple documentaire qui peut arriver à n'importe qui, ou pour voir un type assis sur une pierre tombale pendant de longs plans.;;;; 1.5
Vu au festival de Deauville 2013. J'ai bien aimé le jeu des acteurs et la façon dont l'histoire est racontée. Malgré le sujet, il n'y a pas d'image déplacée. J'attends qu'il sorte en salle pour le revoir. Ce sera avec un grand plaisir.;;;; 4.5
Un exellent film très émouvant avec certe quelques défauts, mais que l'on pardonne aisément grâce à la magnifique prestation de la talentueuse Amande Seyfried!;;;; 5
Super Du mouvement pendant tout le film une animation epoustouflante et une réel 3d native Avec de super interaction , je recommande;;;; 4
L'histoire démarre très lentement, mais au fur et à mesure le film prend de l'ampleur: préparez vous à un film plein de rires et surtout de couleurs magnifiquement liées à la musique bien choisie.:);;;; 4
Excellent film très rigolo a voirEn famille ou en amis merciPs le film est en 3DMoi j'ai adore j'étais mort de rire;;;; 5
Excellent j'ai adoré !! J'ai déjà été le voir 2 fois et je pense encore y retourner !! Le final est magnifique la musique va super bien avec , bref comme toujours je me suis marré ! (des répliques pour les grands aussi ^^);;;; 5
Film raciste anti-français archi-nulJe suis atterré par la majorité des commentaires positifs posté sur ce site. Ahurissant ! Les Français sont-ils à ce point globalisés de la tête (américanisés) qu'ils sont devenus incapables d'avoir le moindre amour propre envers leur identité ? Ce film est purement conçu comme une insulte primaire aux français. C'est tout. Du début à la fin, ça n'est qu'un exercice d'avilissement de notre pays et de ses gens. Les français qui trouvent ce film "bien" comprennent-ils que l'état d'esprit des concepteurs n'est pas de rire avec eux, mais simplement de leur cracher à la gueule ? Et en prime, de désigner la France et les Français au monde entier comme d'un objet de persécution, comme l'était autrefois (ou le sont toujours) les juifs.;;;; 5
trop cool j'adore ce film mais je  préfère quand même le 1 car il y avait plus de fous rire que dans celui la :);;;; 4
ce film sans les pingoins ...il ne serais pas aussi drôle. heureusement qu'il n y à pas que ça pour l apprécier à sa juste valeur;;;; 4.5
Un très  bon film d'animation qui fera rire petits et grands !;;;; 5
Partant d'un sujet pourtant intéressant, on peine à y croire. Construit et tenu sur un malentendu peu crédible Spoiler: dont on ne connaitra finalement jamais le déclencheur réel, la façon dont sont traités les mécanismes de l'hypermédiatisation éclair passe en revue un à un les clichés journalistiques (et sa crise de conscience), télévisuels (l'audimat, le présentateur adulé/drogué, les patrons sans scrupules, les concepts), de l'internet (le buzz et son relais social par les masses online - qui est mon sens est la partie la plus pertinente- ) et du peuple consommateur manipulé qui se reconnait furtivement dans l'anonymat mis sous la lumière d'une poursuite éphémère. Ca reste très superficiel et on s'ennuie vite en attendant un liant, une cohésion et une profondeur qui n'arrivent jamais.;;;; 1.5
C’est le plus mauvais des Madagascar, en plus c'est un film raciste anti-Français. Ce genre de film devrait être signalé au public pour que ce dernier choisisse par lui-même s'il veut payer pour se faire insulter.;;;; 5
très reussi comme les 2 autres et le 3D très realiste !! a voir en famille;;;; 3.5
j'ai rigole du d�but a la fin! par contre je trouve qu'il manquait une chanson ou un hymne comme dans le 1!;;;; 5
Était-ce bien nécessaire de préciser la nationalité des méchants ? Mon fils de 5 ans a été choqué de voir son pays dénigré ainsi tout le long du film. Mais cela aurait-il été mieux si ils avaient stigmatisé un autre pays ? Je ne le crois pas et c'est une bien mauvaise morale à transmettre à nos bambins. Paramount aurait pu évoluer depuis la guerre du Golfe (le French bashing est sensé être terminé).Quel gâchis ! Passez votre chemin et emmenez votre enfant voir le Lorax ou un film de Miyazaki.;;;; 5
Un peu beaucoup décu. Sûr, Gad nous fait une bonne série de sketchs mais pas de chance je venais voir un film ! J'ai rigolé souvent, mais finalement beaucoup d'incohérences dans le film...;;;; 2.5
Vraiment très déçu, l'humour vole très bas, les blagues sont inexistantes, c'est le grand vide. On s'ennuie dès les 10 premières minutes.;;;; 5
Si je pouvais mettre 0, je le ferai. Humour pour gamin de 8-10 ans. Il faut remettre Norman à sa place, car à cause des nombreux mensonges qu'on lui a dit à propos de ses talents, il vient de perdre beaucoup de fans.;;;; 5
bon film mais il manque une vrai problematique, il ny a pas de but principal , un moment c'est le groupe electtogene apres cest le voisin, puis des cochons on est un peu perdu mais je le conseil quand meme;;;; 4
Décidément je ne serais jamais d'accord avec les membres d'allociné.Ce film ma beaucoup plut (comme tous les autres films Pokémon).Il y a un bon scénario, on retrouve notre petit Pikachu et son fidèle dresseur Sacha.Je trouve les questions que se pose Mewtwo intéressantes et donnant lieu à réflexion. Qui aimerais se rendre compte qu'il n'est qu'une vulgaire copie de quelqu'un d'autre?Bref, un super film que l'on aimer à toute âge, que l'on soit petit ou grand!PS: Si vous avez vu ce film, regardez la suite en court-métrage "Pokémon : Le retour de Mewtwo" !;;;; 4
il est vrai que le scénario n'est très élaboré mais dans une parodie c'est normal. Mais on s'amuse et on rit tous le long du film avec l'humour propre de Norman et ça fait plaisir. De plus dans ce film iL y a quelques scènes qui font sursauter ça remet un coup d'ambiance dans la salle. Je conseille d'y aller entre amis et si vous n'aimez pas l'humour de Norman ça ne sert à rien d'y aller mais sinon allez y vous allez mourir de rire !;;;; 4
Conçu par des connards de marketeux qui prennent tout le monde pour des cons (et ils n'ont pas vraiment tort), cette production n'est que le début d'une probable descente aux enfers de l'humour français.;;;; 5
Il y avait longtemps que je n'avais pas vu un aussi mauvais film.En réalité je n' ai jamais un film aussi nul.Après avoir vu ce film un épisode de Plus belle la vie ou de Hélène et les garçons peut-être considéré comme un chef d'oeuvre du cinéma.Comment perdre 10 euros et 1h20 de sa vie: c'est simple aller voir ce film.Ce film mérite vraiment sa place dans le top 10, non dans le top 5, non dans le top 3, non dans le top 1des plus mauvais film du classement d'allociné.;;;; 5
Très bon film-documentaire permettant d'en voir un peu plus sur ce monde très fermé qui est celui de la mode. KL est élégant, fidéle à lui-même et la caméra n'y change rien. Un film filmé façon Home-movie qui permet de passer un bon moment, et puis ça change un peu. Je le conseil fortement.;;;; 5
Alors production thaï donc déjà on part avec un budget à mille lieu d'un film américain ou japonaise (allusion à battle royale ou ring)Donc bien entendu ce film n'est pas un must mais je n'irais pas jusqu'a lui donner le titre de navet. LE scénario n'est pas trop mauvais bien qu'assez classique et propose de retrouver un groupe de jeune sur une île pour participer à un jeux de télé réalité. Le but étant de tenir le plus longtemps possible sans "pété un plomb", sauf que cette île anciennement un camp ou bon nombre de personnes fut assassiné se retrouve hanté. Alors bien sur nous français ça nous fait rire, mais là-bas faut pas jouer avec ça (culture thaï). Bref, à proprement parler du film : les acteurs joue avec de la justesse ni trop ni moins et des revenant super bien réalisé. Sauf que, les apparitions sont souvent téléphoné et finalement n'effraie pas tellement, même si parfois...Autre défauts certains point du film ne pas suffisamment développé, comme les soupesons envers les deux gagnants, la relation avec le monde extérieur du jeux ou tout simplement pourquoi les revenant s'en prennent aux visiteurs et non pas aux véritable responsable. (voir le film pour comprendre). Bref ça ne révolutionne pas le genre mais sympa à regarder et change des productions "bateaux" des films d'horreur sur-médiatisé.;;;; 2.5
Très décevant ! un humour proche de zéro. une histoire passable mais aucun rythme ! un mickael keaton pas crédible !;;;; 2
Film très sympa, à la fois innovant et dynamique avec un scénario certes compliqué mais qui se différencie des scénarios trop simplistes auxquels nous avons droit dans la plupart des films en ce moment...Très bien réalisé avec des effets spéciaux étonnants, ce fut une agréable surprise et je le recommande vivement.;;;; 4
Bouleversant ! Histoire magnifique, prestation des acteurs exceptionnelle... A ne louper sous aucun prétexte;;;; 5
Un film mou de chez mou. Dans prises de vue longue surement pour tenir l'une heure et demi. Même les fans de chevaux s'y ennuient.;;;; 1.5
Il s'agit d'une nullité sans nom! Ne l'achetez pas, ne le téléchargez pas… Vous perdrez 2h de votre temps :);;;; 5
Très décevant.  Scenario trop pauvre et acteurs pas très credibles.;;;; 2
Déçu par rapport à l'immense Bernard Sachsé. Déçu par rapport aux immenses Albert Dupontel et Cecile de France qui sont mes acteurs français préférés. Pauvre scénario qui aurait pu être narré en 20 minutes. Un vrai film à la française avec des plans inutiles qui traînent en longueur. L'histoire méritait un meilleur traitement !;;;; 1.5
Toujours egal a lui même, Tim Burton a su me faire passer un moment excellent. Je le recommande fortement aux classiques du genre.;;;; 5
Dupontel, De France, cette rencontre justifie de voir le film.Cependant ,le scénario est truffé de sorties de pistes et on se demande pourquoi ? Pourquoi l'excellente actrice Marie Baümer ne reparaît plus,Pourquoi le chien qui aboie et qui fait chuter le cavalier n'est pas retenu comme origine de la chute par la Compagnie d'Assurance qui a pourtant  visionné un rush .Albert et Cécile par leur qualité de jeu,leur présence et leur apprentissage d'une discipline  : 20 secondes en cascade pour Albert ! 2 minutes au clavier pour Cécile sauvent le film, L'histoire de ce cavalier devenu handicapé fut le magnifique point de départ de l'histoire et sa fin .C'est tout.Court DELCOURT.;;;; 2.5
