Comment;;;; Note 
Je suis pas un fan absolut des films d'horreur mais celui la me semblait au dessus... malheureusement, je ne suis toujours pas un fan de films d'horreur ! L'histoire, très intéressante et peu commune aurait pu donner un chef d'oeuvre. Cependant, le fait de voire le "monstre" trop vite, élimine le mystère et avec lui la peur. Des choix un peu trop caricaturales font perdre aussi de la valeurs au film ainsi que quelques scènes d'une longueurs extrêmes.Au final, un film d'horreur qui ne fait pas peur, voir même qui peut faire rire. Un film qui ne mérite pas le prix d'une place de cinéma.;;;; 2
Film sympa. L'histoire d'amour est un peu classique.Les acteurs jouent bien.C'est ma première critique pourquoi y a t il une taille mini ???;;;; 3
Jamais vu un film aussi soporifique. Cela se veux comique, mais c'est seulement ennuyeux et les rares moments drôle sont dans la BA ou des gags digne de vidéos gags. Si vous voulez voir un film moralisateur sur fond de politique et économie...allez y. Mais si vous avez été attiré par des extraits a l'humour frais et léger...vous avez tout vu ! Ne payez pas pour un film qui n'assume pas son vrai sénario et se cache derrière des extraits alléchants.;;;; 1
Avec Prometheus, Ridley Scott revient en force avec un film de SF digne de ce nom. Graphiquement, on en prend plein les yeux ! C'est beau, c'est propre. Niveau scénario, des réponses sont apportées et de nombreuses questions sont soulevées. Il est vrai que si Prometheus s'était simplement contenté de retracer le passé de nos chers Aliens, cela aurait pu être décevant. Au contraire, ici, Ridley Scott nous explique de manière assez brève ce qu'il en est à ce sujet et exploite un tout autre aspect de cette saga mythique.Fan de la saga, ou simple SF addict, je recommande vivement.Prometheus aura en tout cas répondu à mes attentes. Maintenant, bien que nous connaissons la suite de l'histoire (en partie du moins), pourquoi ne pas se pencher sur un éventuel "Prometheus 2" ?;;;; 4
Film extraordinaire qui montre la réel nature des choses et qui vous plonge dans un monde tel que nous ne l'avons jamais vu auparavant. Mention spécial pour la bande son du film, Eddie Vedder est magistral.;;;; 5
Put... que ça fait du bien ! A voir entre amis, avec un apéro bien frais !;;;; 5
Film très drole, bon sénario, histoire émouvante, j'aime :);;;; 5
tout simplement un des plus beau film que j'ai vu, voir le plus beau un film avec une histoire magnifique.......  &lt;;;;; 5
J'ai adoré ce film!Helen Page crève vraiment l'écran, tout en justesse.J'ai beaucoup aimé le personnage joué par Jennifer Garner qui laisse transparaitre sa fragilité, c'est bien loin de ses rôles habituels!Les dialogues sont très très drôle, l'histoire est vraiment touchante et vraiment très réussi: ça ne parait pas du tout surfait ni trop "hollywoodien".Je recommande vraiment ce film!;;;; 5
Très bon film! Les acteurs sont excellents (Elle Page bien entendu, mais aussi Michael Cera et Jason Bateman). A la fois drôle et triste, léger et profond, Juno réussi à nous faire rire puis verser une larme 2 minutes après.Foncez, vous ne serez pas déçus.;;;; 5
Très très décevant . Tout est imaginable à l'avance. La scène à la fin est vraiment n'importe quoi. Bien pour passer sur nt1 en deuxième partie de soirée;;;; 5
Oufff!! Quel film pognant sur un sujet tellement triste et encore si bouleversant... habilement revisité avec le personnage d'un enfant particulier mais heureusement pour lui, entouré de parents et de gens formidables qui auront chacun à leur façon aidé ce jeune homme à aller au bout de sa quête et d'apprivoiser l'immense perte d'un être cher si important et finalement, aussi, donné la chance à sa mère de prendre une meilleure place au près de sa vie bien à lui....;;;; 4.5
Je trouve à l'encontre de beaucoup, que ce 3ème opus est nettement supérieur au second.Il manque même une vingtaine de minutes pour sue ce 3ème opus soit totalement réussi.En ce qui me concerne, les deux meilleurs épisodes de cette  saga, sont le 1er et ce 3ème.Le reste (et surtout ce remake de Jurassic World) bidon, pas bon!;;;; 4
Jurassic Park 3 est très réussi, mais l'histoire part un tout petit peu à la dérive, n'empêche que si il n'y avait pas le professeur ALAN GRANT et les dinos si bien fait et ben on aurait pas l'impression d'être dans Jurassic Park;;;; 4
Une bonne comédie, simple mais efficace. Une bonne chose de pas recopier le premier film. Vraiment très drôle. A voir en famille.;;;; 3.5
2/5 ("pas terrible"). J'aurais mis la moyenne si l'on ne parlait pas d'un film estampillé "Jurassic Park".  Le scénario est assez cohérent mais tout de même léger et linéaire. Les personnages sont idiots, voire insupportables pour certains d'entre eux. C'est réalisé sans aucune originalité comme un film de série B. Il y a pas mal de scènes stupides, mais il y a de l'action et le film est court, donc on ne s'ennuie pas, c'est déjà ça. Au final on sent que Joe Johnston a voulu bien faire, hélas n'est pas Spielberg qui veut.;;;; 2
Scénario qui ne tient pas la route, les images de synthèses sont moins bonnes que le premier volet. Mauvais film mais pourtant un classic à voir au moins une fois;;;; 1.5
Ce film aurait pu être bon s'il  n'y avait pas le logo Jurassic Park dessus ce film n'a rien avoir avec Jurassic Park c'est film d'horreur raté ou un animal poursuit des gens.Il n'y a aucun moment la magie des premier film et le pire est qu'il ont fait de Grant un raté ce qui est absolument impardonnable.;;;; 2
Indéniablement le moins bon des trois, la faute à un scénario bancale qui ne sert vraiment pas les acteurs. Une accumulation de clichés, d'incohérences (et les ficelles sont grosses), prévisible au possible (on sait d'avances les personnages qui vont se faire croquer), ces défauts desservent clairement le réalisme du film, on frôle le ridicule parfois Spoiler:  Le téléphone qui sonne dans le ventre du Spinosaure ?! Les effets spéciaux toujours aussi bon, les scènes actions efficaces et la présence de quelques nouveaux dinosaures sauvent ce film du naufrage absolu, ça reste divertissent et à voir au moins une fois.;;;; 3
Je viens défendre le trois, je le préfère avec les design des raptors, je les préfèrent comme çà, sa fait 'naturel' puis d'autre personne n'aime pas Jurassic Park 3 juste parce qu'un dinosaure (t-rex) ce fais bouffer par un autre (Spinosaure), et moi j'adore le Spinosaure je l'ai même en figurine (pas grandeur nature, heureusement). Et l'entrée des dinos volants, j'adore ! Je ne vois pas pourquoi la plupart de vous n'aime pas le trois.;;;; 4.5
Même si ce troisième opus de Jurassic Park reste moins bon que les deux précédents, Jurassic Park 3 reste tout de même un très bon film. Les dinosaures sont selon moi mieux fait que les dinosaures vus dans les deux précédents films et cet opus marque le retour de Sam Neill et Laura Dern, quelques nouveaux acteurs se joignent à nous, comme William H. Macy et Tea Leoni. Cet opus est très différent des autres, car les deux précédents sont adaptés d'un roman, alors que celui-là n'en est pas une. Peut être que cet opus ne vaut pas les autres, mais il reste à très grand spectacle. Je met 4 étoiles, car j'ai tout de même bien aimé ce Jurassic Park. 4/5.;;;; 4
Encore mieux que les deux premiers vivement le IV.;;;; 5
Dans la pleine lignée du premier opus ! Les personnages vivent et l'on se raccroche a cha qu'un d'eux ! Peut-être un poil long sur la fin dès qu'apparaît Smaug..;;;; 4
Le film merite tous le biens qu'on a dit. Laurent Lafitte est impeccable dans le rôle du méchant qu'on ne peut  que détester. Un coup de chapeau à la mise en scène est l'utilisation du cadrage. Le film a le droit à un monument appelé César.;;;; 4.5
Bon film, acteurs sympathiques !;;;; 4
C'est un joli film:à la fois frais, drôle et émouvant.Il a plu à mes enfants (7 et 10 ans) qui ont adoré mais à moi également car je me projetais à la fois dans la maman , superbement jouée par Anne Brochet et les enfants, mes amitiés d'ado me revenaient en mémoire, les deux jeunes acteurs sont extra!!!Une bien belle idée !;;;; 4
Désolant....;;;; 5
Quelle chute! Un plaisir de retrouver Claire de Lost on s'attendrait presque a ce qu'elle dise "Charlie". Néanmoins, je les trouve très beaux tous les deux et le tout est touchant.;;;; 4.5
Film vu en 3D. Génial ! A voir absolument, petits et grands !!!;;;; 5
Comédie sympathique;;;; 4
Un moment agréable rien de plus a direSinon que Bacri est égal à lui même justeDans son rôle les autres acteurs l étaient également;;;; 3
Je viens d'acheter la BO de ce film aujourd'hui, et rien que de l'écouter, cela m'a rappelé à quel point ce film m'avait marqué. On ne ressort pas de ce film indemne, qu'on ait aimé ou pas. Une descente aux enfers très bien menée par le réalisateur avec des acteurs parfaits, et donc une BO plus que sublime : un chef d'oeuvre !;;;; 5
Les acteurs sont bons mais les seuls bons moments sont dans la bande-annonce...Dommage;;;; 1
Tim Burton ne signe pas son plus grand succès avec ce film. Certes beau, le film ne casse pas 3 pâtes à un canard avec son scénario...;;;; 2
Très beau film en 3D, un peu déçue quand même;;;; 3
J'ai regardé ce film pour Alain Delon et j'ai été déçue. Guère passionnant, le film est parfois ridicule.;;;; 1
Tres bon film. Un film sympa amusant mais a des certain moment un peu ennuyant;;;; 4.5
Un film bien mauvais... Un début intriguant mais au bout de 20 minutes, on se demande si le rythme va s'accélerer mais non aux vues de la durée du film il n'en est rien.La scéne où il y a l'exorcisme de la mére de l'héroïne en vaut la peine et je ne parle pas de la fin, qui à mon sens, est un véritable manque de respect vis à vis des spectateurs. Bref, si vous ne voulez pas perdre de l'argent, n'y allez pas !!!;;;; 1
Un film sur l'ennui où l'on ne s'ennuie qu'à partir de la dernière demi-heure. Ce n'est pas si mal par les temps qui courent.;;;; 3
J'aime bien les films de vampires et je ne suis pas trop difficile, mais là franchement y a pas grand chose d'interessant dans ce film. on s'y ennuie ferme. Le seul moment interessant du film est la scène sur le toit...ça fait pas lourd pour 1h30...Vraiment un conseil, ne dépensez pas votre argent pour ça vous risquez d'être très déçu...;;;; 1
Une comédie vraiment géniale pour passer un très bon moment. Il fallait pourtant oser faire un film avec un scénario qui avait déjà était fait il y a longtemp,s avec un échange entre un père et son fils, mais qui était loin d'être aussi bon. L'humour se retrouve  bien entendu dans l'échange de personnalité entre la mère et la fille, mais aussi tout simplement dans le contexte familial connu de tous avec une mère qui impose ses règles, une fille en pleine crise d'adolescence et le petit dernier qui vient pimenter le tout. Une actrice dont la renommée n'est plus à faire comme Jamie Lee Curtis qui campe le rôle d'une adolescente, et Lindsay Lohan une jeune actrice de 17 ans qui interprète une mère de famille, c'est vraiment spectaculaire.Si ce film ne peut pas se vanter d'un grand scénario, il peut au moins se vanter de pouvoir divertir tout le monde.;;;; 4
Comme tout les Burton ce film là est extrèmement poétique, toujours décalé, des dialogues sont savoureux et très touchant, des petits personnages vraiment craquant, et l'intrigue reste passionante.Un vrai bonheur que de voir cette réussite !;;;; 4
